🕘️更新时间,#genre#
无线财经台,rtmp://116.93.98.236/sat/hk011.flv
无线财经台,rtmp://116.93.98.236/sat/hk031.flv
TVB娱乐台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
TVB星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe
TVB星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
TVB星河,https://stream1.freetv.fun/db266a0db0c0ceb78963becb87d0ec13ff182280a05dc63c3ad2008a8b7193b7.ctv
翡翠台备用,http://php.jdshipin.com/TVOD/iptv.php?id=huali2
MYTVSUPER,http://jiaojirentv.top/2020/yy.php?id=1354926666
TVB Plus,http://php.jdshipin.com:8880/TVOD/iptv.php?id=j2
TVB Plus,http://php.jdshipin.com:8880/TVOD/iptv.php?id=j2
TVB Plus,https://stream1.freetv.fun/tvb-j2-2.ctv
千禧经典台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
TVB亚洲武侠,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
TVB亚洲武侠,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
TVBJ1,http://php.jdshipin.com/TVOD/iptv.php?id=j1
香港面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
香港面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
HOY77,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
HOY资讯台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hoytv
RHK33,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8
RHK34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8
RHK35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
亚太电视,http://play2.one-tv.com/live/onetv.m3u8
凤凰电影台,http://122.224.58.42:85/tsfile/live/1022_1.m3u8?key=txiptv&playlive=0&authid=0
新传媒8频道,http://50.7.234.10:8278/TV8/playlist.m3u8?tid=MDFD8437455184374551&ct=19225&tsum=ea08ca3d3651a75f499af2fc429eee35

澳门频道,#genre#
澳视澳门,http://php.jdshipin.com/TVOD/iptv.php?id=asam
澳视澳门,http://php.jdshipin.com/TVOD/iptv.php?id=asam
澳视澳门,https://stream1.freetv.fun/ao-shi-ao-men-4.m3u8
澳门葡语,http://103.233.191.132:1935/ch2/ch2.live/playlist.m3u8
澳门葡语,http://103.233.191.132:1935/ch2/ch2.live/playlist.m3u8
澳门资讯,http://103.233.191.133:1935/ch5/info_ch5.live/playlist.m3u8
澳门资讯,http://103.233.191.133:1935/ch5/info_ch5.live/playlist.m3u8
澳门综艺,http://103.233.191.134:1935/ch6/hd_ch6.live/playlist.m3u8
澳门综艺,http://103.233.191.134:1935/ch6/hd_ch6.live/playlist.m3u8
澳门MACAU,http://103.233.191.132:1935/ch3/ch3.live/playlist.m3u8
澳门MACAU,http://103.233.191.132:1935/ch3/ch3.live/playlist.m3u8
澳门体育,http://103.233.191.132:1935/ch4/sport_ch4.live/playlist.m3u8
澳门体育,http://103.233.191.132:1935/ch4/sport_ch4.live/playlist.m3u8

台湾频道,#genre#
TVBS新闻台,http://61.221.215.25:8800/hls/9/index.m3u8
华视,http://116.93.98.236:8080/sat/tv111.flv
民视,http://116.93.98.236:8080/sat/tv051.flv
台视,http://116.93.98.236:8080/sat/tv071.flv
中视,http://116.93.98.236:8080/sat/tv091.flv
TVBS亚洲,http://extraott.com/live/6772191932/1654508883/33015.m3u8
星光影视,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
纬来日本台,rtmp://f13h.mine.nu/sat/tv771
大爱一台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱二台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
大立电视台,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
纬来电影,http://50.7.234.10:8278/videolandmovie/playlist.m3u8?ct=18335&tid=ma2dac66da407&tsum=9a5a39559f64a71081ef9b3a85f2886c
龙华电影,http://37.27.111.214:8080/live/19/hls.m3u8
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华洋片,http://sg6.jdiptv.cc/live/lhyp.m3u8?kdstime=1738166081&kdssign=640c9c1e5a7b68bb158b76021c7fca28
纬来戏剧,http://jp1.jdiptv.cc/live/wlxj.m3u8?kdstime=1738165836&kdssign=0341f77aa16de3bfff4212ce4718bd14
